"","peso"
"347",12.5285750930018
"348",7.08091822804248
"349",1.45919178330526
"350",7.11509380681184
"351",7.19622103149625
"352",10.1194477981974
"353",11.147387300775
"354",7.21997617691782
"355",19.0090425360263
"356",13.5094021521303
"357",10.8328398797795
"358",6.13280257024305
"359",10.731012510604
"360",11.5652879956743
"361",8.77210360854616
"362",19.592496479731
"363",7.46003086223495
"364",10.6748322176241
"365",7.70889639081185
"366",9.57616402021144
"367",9.38228613306047
"368",10.3323308060526
"369",8.26485383405748
"370",10.7778963291933
"371",12.6515445119748
"372",7.58749779779128
"373",13.9995800678258
"374",7.49319062793968
"375",12.5906085782958
"376",10.4909173026039
"377",7.47683381166134
"378",12.5415995077201
"379",10.0386027473095
"380",12.2018583590386
"381",14.4394066583123
"382",7.13035054182487
"383",10.0114890376462
"384",3.85186645154369
"385",3.18536272951252
"386",18.4303687457665
"387",4.42883765461684
"388",11.832091188097
"389",7.06524797730853
"390",15.898626145066
"391",6.99064427698952
"392",0.828222568306115
"393",17.2071061477399
"394",13.3180334231917
"395",15.3080327083623
"396",11.7069715388451
"397",9.16576012705464
"398",3.66280765890965
"399",15.5573248157366
"400",4.8777309244411
"401",5.76866483591808
"402",9.38067094013583
"403",15.008154965247
"404",11.9117615217376
"405",17.9200531500987
"406",14.7358418163886
"407",6.01636503550826
"408",15.9038609590937
"409",10.2326345727174
"410",11.334330542385
"411",8.941596135988
"412",9.0640526030701
"413",11.2084638438988
"414",10.2898506466276
"415",12.1747084643274
"416",7.04230216313826
"417",9.21595498638461
"418",8.9778817355566
"419",11.997237097433
"420",18.6882063309024
"421",10.6323387843296
"422",11.6665148776534
"423",12.5991874861102
"424",11.1749692845839
"425",10.5988651151485
"426",3.93207596887759
"427",12.5135059205987
"428",10.2552824754507
"429",10.8781615524522
"430",3.14498645414506
"431",13.7076135923586
"432",5.54483899406831
"433",10.0124432618644
"434",10.3489001451757
"435",12.4529455747022
"436",7.1911512249898
"437",12.4986977012849
"438",6.08353091606975
"439",2.50665815501511
"440",11.4362340881074
"441",12.0081440659758
"442",14.1363143603937
"443",6.285204875634
"444",12.9660748647893
"445",6.3224328845897
"446",10.4891168848893
"447",2.45289692557588
"448",14.065684370797
"449",6.36102851744872
"450",12.0288891109064
"451",14.5985832222279
"452",16.4888767941254
"453",12.5024314602566
"454",15.3672689214937
"455",8.69251243836097
"456",2.93445732892347
"457",7.90912374621215
"458",5.50570995226722
"459",10.6789214186993
"460",11.1201520991941
"461",16.4918109848565
"462",11.9648237962851
"463",10.9889399481535
"464",-0.896854784077396
"465",6.42718657779523
"466",14.8312634995183
"467",2.2991636946469
"468",11.8128749081509
"469",4.19798287817854
"470",4.57870673144679
"471",13.8051645779032
"472",8.12308472089297
"473",13.297930746948
"474",2.10109834609516
"475",6.8521262132593
"476",7.49194406627359
"477",9.6207730209579
"478",7.95225580787173
"479",7.54292911627758
"480",11.7199203180177
"481",11.5632307761341
"482",16.7544390825571
"483",17.9358789349958
"484",8.09410735400422
"485",11.5037831627709
"486",9.77642994232672
"487",8.46087781092322
"488",7.79443403772748
"489",6.36684536262914
"490",8.16679466373519
"491",12.4694492255539
"492",14.3569399985277
"493",5.70408341366119
"494",9.95261749562011
"495",13.9425033536699
"496",9.29841818919301
"497",7.39270969193602
"498",15.0447264585996
"499",12.5294158052064
"500",8.7404457496917
"501",11.1177223775339
"502",10.6527557850587
"503",6.85125374561365
"504",14.0341911415141
"505",11.2106960121021
"506",10.3664980140552
"507",9.64489503365319
"508",8.62526869038903
"509",11.3340520650954
"510",11.357056954997
"511",12.0277857525922
"512",19.8159091545466
"513",11.7729647671921
"514",8.9018152206863
"515",12.5033337851137
"516",6.79148465907569
"517",5.39041848266549
"518",13.0224547091943
"519",13.8560030980359
"520",5.90406794964678
"521",7.49265785776022
"522",1.08986849710007
"523",9.45825461056936
"524",4.95930819939768
"525",9.30731200809208
"526",14.4537395749196
"527",14.9002609892975
"528",3.18293139158612
"529",5.4074836274763
"530",11.9593647472046
"531",9.64089054515379
"532",12.1915680791798
"533",14.2197242867211
"534",4.47507467379022
"535",6.93336920994422
"536",9.62835294853333
"537",20.0756151684654
"538",13.8347193918565
"539",13.869010908388
"540",11.3066935958665
"541",5.98523858478634
"542",7.65263742736991
"543",13.7791959691427
"544",12.8976748461497
"545",9.25013042601484
"546",8.33729130029672
"547",5.60904135737208
"548",7.26769281193776
"549",22.0165346437906
"550",1.58624867297963
"551",12.0435938685553
"552",10.2238805920587
"553",12.2197334509295
"554",6.32586245617665
"555",4.22273954325249
"556",8.44572810267219
"557",11.8348603262233
"558",5.77227090004813
"559",3.72747916480426
"560",13.8873069431872
"561",11.9623441789456
"562",7.49874777524977
"563",7.41721093352154
"564",7.46091364544355
"565",16.4137102787868
"566",16.8842366307753
"567",12.1307330158356
"568",4.13648283393609
"569",3.02962526464574
"570",12.1676918940274
"571",6.70610880210516
"572",19.4729629967658
"573",11.0510634564518
"574",2.26710649817325
"575",4.15323539061068
"576",10.3712482856265
"577",4.63164919262747
"578",9.95015811481705
"579",12.7470451676518
"580",4.75951805522417
"581",14.182738223871
"582",11.2061261991104
"583",7.24556311223187
"584",13.5944292429947
"585",13.4979922221298
"586",14.2095362210587
"587",11.6109292166004
"588",5.25331986220445
"589",3.79102031766509
"590",3.37551731286926
"591",3.73256152506708
"592",3.68721949614694
"593",15.6671615320264
"594",9.74042380172533
"595",15.1842122040997
"596",10.2657735836147
"597",8.48802489788761
"598",6.9980132769089
"599",6.62260852170161
"600",10.4528325663188
"601",6.62434672327374
"602",15.9433695576345
"603",15.1207996620979
"604",8.5956181777194
"605",14.5895794198161
"606",12.4053158665671
"607",13.6700602783798
"608",9.63490263453415
"609",6.94681559757104
"610",16.0847301540655
"611",7.80418500298363
"612",15.011134302212
"613",12.5745580523475
"614",14.2557462475169
"615",16.1864433619783
"616",12.3629332378694
"617",7.9126413315245
"618",10.6490778017067
"619",11.1050361015287
"620",11.738210066682
"621",6.23603938940438
"622",11.7631983579226
"623",9.86964520996218
"624",13.0400316375099
"625",10.6344113858627
"626",10.8245932177503
"627",15.6214072046016
"628",14.0712920443337
"629",15.274144821028
"630",19.2094246545417
"631",13.6796321303566
"632",16.5698699886801
"633",6.32757807282439
"634",13.6736837776501
"635",7.92877124232528
"636",9.11441309624954
"637",8.03358607138528
"638",9.61448434488426
"639",9.63058179200192
"640",12.0452878690317
"641",7.59463636243473
"642",11.2994948644661
"643",19.6933397578115
"644",9.7594127119135
"645",0.589446420160899
"646",4.58562658109074
"647",7.98340128240686
"648",10.5733799505246
"649",9.3886059714229
"650",1.73927209056149
"651",8.20319223791353
"652",10.0400541149591
"653",15.4982592235512
"654",12.445345488672
"655",13.3845175316517
"656",9.99944361119382
"657",8.29777906760921
"658",10.9061558775703
"659",12.7907811500571
"660",21.7689693635113
"661",11.4432209350265
"662",9.67847394050014
"663",10.5694995878262
"664",12.6150912182859
"665",17.1535696533789
"666",14.2367696335745
"667",12.0826939583074
"668",7.04763144006187
"669",8.49643569762624
"670",7.06871280628674
"671",13.9360364288435
"672",4.96245535958184
"673",4.68274360986203
"674",9.88523389529048
"675",10.6311143130272
"676",16.6724757211486
"677",7.42809220884646
"678",14.412542649206
"679",9.03670477843096
"680",3.22501968129128
"681",7.9090772359852
"682",13.7175916518514
"683",8.89580854425025
"684",15.4872132955417
"685",7.26312707842621
"686",11.107165017127
"687",6.51389984052384
"688",7.24277384330391
"689",15.0928541558386
"690",6.16260072750862
"691",6.59442305787226
"692",7.53469188095733
"693",8.6649058660013
"694",6.94007420790333
"695",14.5058585794558
"696",12.5642768812734
"697",9.76673562375892
"698",13.2113361925668
"699",6.16833607884841
"700",10.709838690094
"701",16.135126064748
"702",14.1898280414952
"703",9.02750711016216
"704",11.0607837371223
"705",11.4966752573004
"706",8.53394392879621
"707",11.7785708810561
"708",8.44325550929357
"709",10.5376959352764
"710",15.3704105510305
"711",10.9490175197206
"712",6.71887717168742
"713",12.5150758756943
"714",5.07557630000244
"715",12.2098075940859
"716",6.56956218769707
"717",15.4614673227606
"718",9.64817870443301
"719",7.21691580787237
"720",2.07475852786706
"721",1.97204444379567
"722",18.2627694109753
"723",3.93595689860316
"724",6.78966619920104
"725",10.0570908836643
"726",8.75430469561613
"727",12.3370645730082
"728",4.41054596496872
"729",12.4235245169866
"730",7.35909551832732
"731",11.9149722776842
"732",8.47070489458094
"733",10.3302537243988
"734",4.01580848384551
"735",8.7218157177479
"736",16.6961300667525
"737",8.60035089654364
"738",8.85669143819775
"739",11.3549815411968
"740",6.72407240773395
"741",7.38141853389125
"742",10.7203615748095
"743",9.03307595123538
"744",11.9234970725804
"745",3.89882996860132
"746",8.77114212457334
"747",8.27927530104856
"748",10.8511328554973
"749",8.04202328716807
"750",10.8759257440671
"751",4.23783717818689
"752",11.3218763551674
"753",12.0750241312862
"754",16.4799903029095
"755",10.2903601989647
"756",5.52929733575504
"757",11.0422462522446
"758",14.8198614875015
"759",10.7175037374668
"760",5.48196923344706
"761",5.96125102633226
"762",18.395547274859
"763",10.2228382191803
"764",4.21475183142469
"765",17.0839518755331
"766",8.28099035403198
"767",13.8725020568275
"768",14.7392454417772
"769",10.5673907679689
"770",10.4748019596935
"771",9.79931916778573
"772",10.4734470214688
"773",13.5667485741831
"774",9.17161511564171
"775",7.71259707994668
"776",10.1942862026445
"777",17.4859690172314
"778",8.75200236486342
"779",14.3139973566192
"780",4.29627958338522
"781",9.74070767456331
"782",6.88755128866436
"783",12.1275014436244
"784",4.99924139153169
"785",9.71213819679922
"786",12.8328041784591
"787",11.7460525362842
"788",17.9749554482874
"789",6.72144992390783
"790",11.4495210251933
"791",15.8898849700023
"792",7.95510793214849
"793",11.2884319410578
"794",9.91923468067624
"795",14.6966408289926
"796",11.2135184809925
"797",5.84512427136453
"798",8.89573736491505
"799",4.6702226923726
"800",6.8554167165547
"801",9.56218604908802
"802",5.52021140043971
"803",7.73439967711064
"804",16.2560523451839
"805",6.81809617962328
"806",6.51802066427021
"807",13.2568977089281
"808",12.8818308577333
"809",7.89903343212318
"810",8.67549699572963
"811",12.7263531683923
"812",15.5186902440839
"813",11.9773608644824
"814",11.2257891006103
"815",19.0624261188098
"816",4.59654724575549
"817",9.76568587564452
"818",2.8075041798422
"819",9.01606919854533
"820",7.61027572097558
"821",3.90807636029679
"822",8.00030851656037
"823",3.95790250329482
"824",10.5750764823386
"825",10.2588536206614
"826",15.0159525690294
"827",10.4023679535216
"828",16.028173576131
"829",1.17301129724122
"830",4.81704484547148
"831",6.87811534469698
"832",12.8234342853112
"833",7.61806168266554
"834",14.7132326180854
"835",12.3436948947551
"836",11.6100958269623
"837",5.79030423954399
"838",7.59305941374563
"839",11.0773400733187
"840",12.6340877142462
"841",8.81866421718817
"842",11.2890296078557
"843",9.32980905234423
"844",7.49655061362404
"845",13.2116087509305
"846",14.5877132697405
"847",11.4961113098299
"848",18.7239385403529
"849",15.5540190477911
"850",9.43136127791661
"851",9.58802786007057
"852",8.20318768722942
"853",2.6767639307402
"854",9.07860037765128
"855",3.75596471310391
"856",17.3655184583875
"857",11.2352821179388
"858",5.17902291770593
"859",14.2563702366279
"860",7.58737963144572
"861",7.24244617961025
"862",6.03162295615849
"863",13.32880449375
"864",11.7700133014309
"865",3.33353702502431
"866",13.981496336714
"867",7.55304448846904
"868",7.20525011689327
"869",7.57465032474382
"870",9.40131154504668
"871",11.072063265315
"872",5.71677912443376
"873",10.8296230158867
"874",8.87268322122863
"875",17.9592810210976
"876",4.93310589014588
"877",18.482153850751
"878",4.25989684597936
"879",6.95505430382211
"880",9.02705301338596
"881",6.87879527543065
"882",9.95295199738419
"883",8.32987183141256
"884",10.9295929320301
"885",13.5836351649717
"886",-0.351037724787883
"887",7.60316234711208
"888",7.65546703124244
"889",8.8509862662344
"890",11.3367092996867
"891",18.6180092457369
"892",14.2730530661438
"893",6.1768968720116
"894",6.67896348171003
"895",5.18741907791933
"896",12.58951580081
"897",17.5209086376006
"898",8.42763686611822
"899",5.84332688514756
"900",12.7549054404927
"901",15.0713301864905
"902",17.2536885397954
"903",9.74232810959925
"904",5.40155331532072
"905",10.6913678683845
"906",9.05698887642133
"907",9.43489323377976
"908",9.69316664314213
"909",7.95887563397092
"910",8.29703193623697
"911",11.9637581442667
"912",13.4482755017072
"913",10.1372479449565
"914",9.07602459037254
"915",10.3401109903324
"916",8.87872749883313
"917",16.3431747927961
"918",13.6059848812941
"919",10.2933527894084
"920",12.4278411650437
"921",6.4575690074049
"922",4.25401431650065
"923",9.92640829822878
"924",5.83456810532457
"925",17.3104872008757
"926",10.7444674769598
"927",11.0074190096127
"928",5.54390820171636
"929",10.9068139961688
"930",12.4608136444981
"931",8.60365742149688
"932",-0.75074090406628
"933",7.02090014154114
"934",15.0781943000403
"935",10.24170074643
"936",10.7139802371043
"937",0.175106626456369
"938",12.8809454130664
"939",5.1430772296533
"940",3.46227210444964
"941",11.4215252847555
"942",14.3759944493249
"943",7.54048535042895
"944",10.832992440532
"945",12.864682245265
"946",8.29778133933255
"947",9.35859769267744
"948",7.22539569400546
"949",8.20652489356604
"950",10.9148610887244
"951",8.45130152346273
"952",7.6106470470174
"953",12.4633357472776
"954",11.943659711549
"955",8.21044131920403
"956",13.0180544060792
"957",7.3893470317396
"958",13.3091889952478
"959",5.76885980043048
"960",8.23020217868725
"961",5.70895354320967
"962",8.88911399502143
"963",10.862174414177
"964",8.90705826164754
"965",9.12815950390794
"966",11.0951760378041
"967",2.41119069561043
"968",11.6978340847096
"969",11.6662645011437
"970",15.1342998384765
"971",17.5261299115456
"972",11.5144305052126
"973",13.7373775126408
"974",19.533604573923
"975",9.79540120017788
"976",7.82178317784955
"977",13.7698325506352
"978",15.897213401643
"979",7.60867472485799
"980",4.75270055178176
"981",8.04062262252999
"982",8.38659874047047
"983",15.0038185276104
"984",6.55841929441754
"985",9.62015201980542
"986",6.62658068309909
"987",7.88547898829762
"988",11.7383516411166
"989",12.4432059933346
"990",7.82838278892117
"991",10.1801087660773
"992",16.9545154116077
"993",7.07346288674765
"994",8.15768416841505
"995",15.2897808706354
"996",14.4674021607264
"997",11.2062440273764
"998",8.85505342054988
"999",16.9272321093039
"1000",5.4192412292684
"1001",9.63640608081293
"1002",9.65612502380079
"1003",11.4533975462668
"1004",10.8918490553247
"1005",8.135674452796
"1006",3.02671464845075
"1007",13.2948196828866
"1008",5.95835976419149
"1009",11.8158648094228
"1010",6.44636298286576
"1011",6.76817399130272
"1012",8.70813530956509
"1013",3.74193401682696
"1014",11.1117287012754
"1015",8.72772823170446
"1016",2.10333836083724
"1017",10.525746606589
"1018",12.3230689906089
"1019",15.8798033264054
"1020",1.82689089627158
"1021",7.96612860910784
"1022",4.96138230198143
"1023",8.78497950057488
"1024",13.5627638340574
"1025",13.1155886738268
"1026",8.06095891554563
"1027",8.54414456310303
"1028",14.87999399594
"1029",12.9161091468501
"1030",7.8962295282881
"1031",7.5133164957114
"1032",11.1669885961103
"1033",5.09583603795813
"1034",12.1652143347562
"1035",15.416101085952
"1036",14.5409966143353
"1037",6.83160539348516
"1038",14.6608222079046
"1039",12.9818103163623
"1040",12.2108704822764
"1041",10.0766406902706
"1042",9.98196531159531
"1043",8.8748550985634
"1044",18.0216054679842
"1045",5.50982166251555
"1046",11.6302793416366
"1047",15.6439840779948
"1048",9.47223814364072
"1049",6.28629038008662
"1050",12.1167093253926
"1051",4.34104949799346
"1052",1.59883822421642
"1053",8.69934744231433
"1054",16.3799003599119
"1055",16.6320127853792
"1056",19.1575181264489
"1057",4.67221125107762
"1058",12.0449397668891
"1059",8.52358979089511
"1060",4.49991778681294
"1061",10.8245249428724
"1062",15.7775345470854
"1063",14.6903609103204
"1064",7.79189647628766
"1065",11.1406654559938
"1066",12.2026957143967
"1067",7.37562015369395
"1068",9.45436573478461
"1069",6.2601938697225
"1070",15.3665385665017
"1071",6.55928499948321
"1072",8.77092369135533
"1073",10.486460812778
"1074",9.34652828795612
"1075",6.55261425416845
"1076",12.5497117721076
"1077",10.6813902000664
"1078",8.8668958552268
"1079",12.0436071223624
"1080",8.35991058630209
"1081",14.5784281795335
"1082",9.73143923341502
"1083",11.6098868350701
"1084",8.5365524028493
"1085",10.4670827191815
"1086",6.74839592167242
"1087",2.66455907160324
"1088",8.18976334849772
"1089",10.1596440388701
"1090",12.4304788204677
"1091",12.6524479848048
"1092",6.61126068615868
"1093",5.74638148962491
"1094",6.64242060750897
"1095",16.0939995800465
"1096",7.79614762121401
"1097",7.63170029486754
"1098",6.04045216448325
"1099",7.99293062593112
"1100",3.97100656116712
"1101",9.68455303973025
"1102",18.0234646513703
"1103",8.84556315345898
"1104",11.3742623400833
"1105",15.5518857411013
"1106",10.4010531454561
"1107",16.5014292530441
"1108",8.06260056376048
"1109",1.45432545300893
"1110",16.8434184332528
"1111",17.9486283740573
"1112",7.8316544412791
"1113",9.77571567991448
"1114",10.590761067103
"1115",11.606054851462
"1116",8.98417501050917
"1117",15.984488903741
"1118",4.72759251920009
"1119",11.4446617950762
"1120",13.1939555024792
"1121",8.36292298308393
"1122",9.65719866932512
"1123",8.26467020527052
"1124",0.782264202236549
"1125",15.0803293956117
"1126",11.4519326388456
"1127",15.1836434271968
"1128",8.30269230362957
"1129",6.61442803107664
"1130",15.5487664675597
"1131",6.42814929779359
"1132",15.1712367639874
"1133",10.2765818323957
"1134",5.30197913859234
"1135",12.135236978802
"1136",12.0735553803027
"1137",13.2009181890828
"1138",11.2174543199611
"1139",9.14569327619589
"1140",9.79298621237148
"1141",11.7249879931362
"1142",11.7439166403414
"1143",12.7188315756706
"1144",12.7276999688243
"1145",5.45993574084987
"1146",7.99274633871818
"1147",16.8038728301589
"1148",7.45626449871756
"1149",12.1921331854036
"1150",2.8437510305744
"1151",9.02513984846233
"1152",11.9629292952905
"1153",1.72693434221967
"1154",13.815775679226
"1155",14.2889801510508
"1156",9.74268909556236
"1157",15.3660465646753
"1158",11.3949763062125
"1159",13.8240456112912
"1160",11.4409678451557
"1161",14.960559027363
"1162",14.9751332463148
"1163",10.4868377012926
"1164",11.2705982036559
"1165",8.78762551737653
"1166",9.74586760586623
"1167",10.1983447777418
"1168",2.10541617083736
"1169",13.8923947379851
"1170",10.3661763970855
"1171",13.0622706139876
"1172",7.17666300872421
"1173",9.01935100278439
"1174",8.86669946520354
"1175",9.96457832016176
"1176",11.0121423962582
"1177",8.50714379600597
"1178",9.04568257084961
"1179",10.1127584983802
"1180",14.0245586514475
"1181",7.06570111836133
"1182",14.0337601555257
"1183",7.8721428731746
"1184",8.65490621260374
"1185",14.0314386208999
"1186",11.5846888688813
"1187",3.53019344890223
"1188",7.8908135232555
"1189",7.47300887793108
"1190",1.61982346694952
"1191",9.80518900283534
"1192",8.71537801562258
"1193",8.17515253662839
"1194",10.3121652088874
"1195",5.87418151857783
"1196",11.4479268327514
"1197",14.9896335209394
"1198",12.6171731304478
"1199",9.53479171454472
"1200",12.0726142063225
"1201",6.86996042792317
"1202",12.2510421660464
"1203",4.83175009193169
"1204",10.3895869628029
"1205",8.57633872249983
"1206",11.0961738024749
"1207",6.69610594405025
"1208",9.92687672240052
"1209",4.30230814229657
"1210",13.6664891794214
"1211",4.44327980873388
"1212",6.98884148301227
"1213",15.0134476447623
"1214",13.887742040505
"1215",13.4657830951158
"1216",9.29754070610615
"1217",4.02148008702146
"1218",12.1931383397914
"1219",10.2003991917022
"1220",7.01747120589649
"1221",13.3273968400877
"1222",8.93999964017208
"1223",8.88570415524863
"1224",8.39126886907653
"1225",6.12073862361843
"1226",7.30097932813371
"1227",6.46674875010841
"1228",16.0652948738231
"1229",11.3732708285748
"1230",11.8122905780893
"1231",1.95801875396432
"1232",3.192384409411
"1233",5.54820946327149
"1234",6.18453713373492
"1235",4.09508199944096
"1236",7.7660371867446
"1237",2.7355800619468
"1238",10.7113321346956
"1239",8.8918572947321
"1240",14.7999310494857
"1241",8.7555285869155
"1242",7.40227693894294
"1243",11.6344691182467
"1244",-0.325927783196734
"1245",7.62566026404927
"1246",6.7016882857925
"1247",20.5724316996295
"1248",8.53310224117786
"1249",10.3951689618252
"1250",6.53932881138743
"1251",16.7157607241194
"1252",13.2307650920081
"1253",14.4143278080127
"1254",13.2900179288681
